session_id,user_id,cart_size_eur,num_items,payment_page_accessed_at,expanded_payment_methods
be6f2e517bec78392338f4a8aab00490,14d18121d39ba1c41fb06050a60d49ad,30.096309310012693,5,2022-07-23 17:04:07.340052,True
0b6d1602b54cf96cd024de1a2ad57ba5,cc48897cf7e0ddd3de1e3f5f512e80b8,81.81378336717847,3,2022-07-08 13:28:36.303243,False
84e02aa7ee7ea2764d97eee04f8426ac,d428ea3f36f26f9f124a463c5f31e2a6,48.32168787240285,1,2022-08-22 17:33:48.655239,False
a65f3b98b7083d0a7e889ea58fc266ad,9c3166ce8688d63b56d1b1f320645d82,77.78635199116107,2,2022-06-17 04:26:48.624341,False
3faa113d8c11d35449df3d77fe7f2ac8,0e1d0640d2ed87cc7f9737483eba29d1,72.1315948406613,4,2022-06-11 11:19:28.885296,False
f9f3af9b5d25418714d786a75c05f485,972b0c9d3fe9bbcbcf655f63f819f26d,55.43044894652081,4,2022-08-15 10:21:53.580244,False
6e3a6f1f87a9231709a4d023fd309cea,65ca3d8a9f44dd0c17dc78656dd69ef9,91.74791543939145,2,2022-08-18 07:04:57.670464,False
eac3c38ea40ae2758e3af8038f116935,f36e5c8b8591549e75dd8a606ce23e15,34.9804908227778,2,2022-08-29 00:48:43.512840,False
7175f64ace1fad1b15e5068cf1e3b2f7,905eef927805f1d8766a5ea570d07b70,71.23538570262832,2,2022-07-17 20:26:23.295304,False
baca21bdaf19692e6029b0a25073ed93,87f15bfe3677b8fa8ec1afd47249c91f,47.78899478604689,3,2022-07-27 01:53:46.572406,False
893c317f885cf1124848a03f9f58f265,00469ef3303d00a0a902557c3fc92146,39.193926455905086,1,2022-07-23 05:54:46.058228,False
a987df41c9c68de6081a913a7910a8e1,e719d9f332c99696b35e7b800e167e9f,53.707150372409124,4,2022-07-20 04:51:19.967244,True
95d6ec6cda80ec7e8a2b374ab989d872,8e4e71caa7fac7906b2de810283e0b3b,15.849999609795304,1,2022-07-11 07:22:45.582422,False
4fc561bb6b316c7bab1b81f7da842c21,518e6592cd4035b6afb675c8f0e675da,54.61535539455496,3,2022-07-25 10:21:21.234149,False
162ee5220a90aa43f19124ac6683f4e1,d368b8bd6f39dfcc1f7c56b83c688771,34.9535274159956,2,2022-07-26 07:02:47.147476,False
61216c631a3a79118e8fa3559fc5fe98,10744489962bae8b1a84ae532aa49efa,47.72571351142894,4,2022-08-13 11:00:24.697242,False
0ee704fd8bd9c512bbe8ff0c92b89d91,2b9fa4db75aa34cad658af65bdc7fa10,57.964104480446714,3,2022-08-24 11:04:58.202564,False
55379551f424fda59fb6c9cf6bf88bf1,f7112bd252187afd32b97dee2f6d322b,39.65077650186109,2,2022-08-15 10:11:49.581086,False
9e13222c331a54cec168af1f2d12406c,1dd87a1d67be786fdc1030353c751269,23.556118013514435,4,2022-08-31 16:07:11.346393,False
7357cfbbf8d8a3c8cb8d26e5029e0989,6866594b48e37ea54271ae0327d55cf0,28.348115476192845,5,2022-06-19 13:06:32.916333,False
2a90673b2525f175f8e1a22c59c149cc,22cdd78af54f110abcd6ac6234d681a9,19.004245051362933,2,2022-07-29 16:49:20.680100,False
7ef4e2eeec712aba0d62d7b300e872fc,c308fb61ac19b2f2807ac32cb4d13ef1,105.3127451990863,3,2022-07-15 21:29:49.246462,False
062967f605f5ad647fe28e58f5709057,29529aacf838077873b46bd097a7b8a5,25.70424525454584,4,2022-08-09 10:41:05.942035,False
25dc3517e5c674a108fcc22c87f7c38e,63a6650d38601ec5d38c33c663536749,87.87268193369525,3,2022-07-07 12:43:47.592613,False
e2ec5b7ddd2881d0b615aace7cf70f74,001fb72472ca1fcfbacaa490aa2dbc15,29.729634719481925,4,2022-08-02 21:56:35.726695,False
84909fff268cef070504a9dc5d495a69,df7dbcfe3d36c25a6bf99e3be9d5c04c,58.73496809746357,4,2022-08-13 12:58:37.064256,False
b661fbc8b6892186808f54e4862f8da6,f5370d8e859cca76f120ee077f18f3da,25.748438351057885,1,2022-08-03 00:27:04.219068,False
1d2fb59683cfba0de7247c8796caf106,495e6c390a99677f36c105ba17a6d756,52.977675887745676,4,2022-07-02 05:47:48.210857,False
26a6d4b293d9e0060dd27848605d3153,b05679d6c94469fa4d11648aed8d73c3,40.56202261897659,2,2022-06-19 13:51:49.961254,False
cee72d67ec3c62fe3a3d162e28aeeeab,3f0d02c3e84dd9f8fa29659c00b3368b,41.92226346745164,4,2022-08-19 00:03:51.066617,False
1e9cca282ed743eb1c3b2da4b0e47a1b,ecada467fd852ad3506a64242b017c1a,34.62360830160731,5,2022-07-17 02:36:03.924072,False
d8873ffbdb10673179ebb5d59dd5f29f,8de22041575f6ec4e37d2eae7d310524,60.651817863931406,2,2022-07-20 14:20:22.073592,False
5f79af7a2e285f5d7e158d0c523b0eaf,677d0f8d7cb664f1c8b8f0b16a20245a,58.28426194056075,2,2022-08-16 23:35:00.371111,False
c6bd4d5d5c220c61c649ba798a4afd50,156983db2c1b13e57bc36e37f35cbb39,59.39205146786409,5,2022-07-30 14:26:24.900435,False
db7ca320ae4ff7aeb9e2ac6b23038114,d98ba4c4f4214fec0bbf9d48c4fa5c86,51.210622554931255,3,2022-07-26 00:34:39.174214,False
98112e38237d5e0f2d43b8fa30d29aa4,dab4561828512620f2f34ecb5055e3c2,68.15909375057467,3,2022-07-01 07:47:47.069878,False
7490f3136cb52ed1082cbedd28e5f82c,e7f62de22dff30d23e569823dae04a47,20.992012045945884,2,2022-07-27 01:55:26.844144,False
a5f5849c8b116b56d30a4b4141dc0ba2,9a42d932b4c2f0ca635ff1e918502ca3,14.02925399172357,4,2022-07-19 12:53:12.461716,False
41cf590ea93850068248f6fc466125ff,c5c974bb80ccdf4d285c9154c54e638d,20.407232228438637,4,2022-06-27 22:44:03.485187,False
57e76c9064dcaaff1ab225ace710f265,ba972401d437872ee75d931900b2491c,43.570620433385365,2,2022-06-21 11:29:36.019559,True
c2bdfecd061d9e1ea2bcc0d9f1fac406,73cbd186af298eb4d176e78ddf14834a,82.76939016801515,3,2022-07-31 15:56:33.814005,True
e9348d27a5ef9c04f8807ecf983ffa02,683d642fb72b29ddfa3785a3a55ac2ff,45.90209028686452,5,2022-06-30 04:04:25.045643,False
381749c9c7ba0872a8b9846c1177fb72,7b82d9ddbfc113dd5707e5a9ecec26cd,40.264087700699335,4,2022-07-17 04:24:05.022663,False
c687b2e0b6b2261d564f37d4dde10bb7,c1e3f4c237a763de26e97c370a6e5320,58.22567828050115,1,2022-07-08 07:30:57.906785,False
b4dcc0889db9ccd79f8b2f1f0c2a4ace,a2b89aa246022168070ec0b7bb8971d5,24.110607257633422,5,2022-07-11 11:14:07.773117,False
6f9162b34dab488e6f2b0fa437935a6c,57f08724297cac8ba8362106f918f1cb,70.20859105825132,5,2022-07-21 16:34:15.255918,False
811fb9d59e94a0b261a5add5d3df3d4e,e49a3a36c1792eed770123084a37ad66,27.224100250034496,3,2022-06-24 05:28:01.239078,False
d0607a8a38f9267eda035286cb03431b,b47f877b14a22dc440d07db13168700d,78.6732349854514,5,2022-08-10 07:04:20.791213,False
3fe2e6aa58968c73e0c865e142536c07,e1bc684c97b765b408d4abc3e2bd8cae,32.13734946655065,2,2022-08-13 23:36:44.724983,True
57885643da32ba749bce62cbb207e924,439e9ca1e80a4ef3d44b592074a34049,100.81125732009744,4,2022-08-19 16:47:41.397894,False
0959c8e5b0026a13e990af6ae97692d6,c0ee8555b9e3348a7c5bd2c80106f092,62.17394397649564,2,2022-07-18 15:07:37.123379,False
6e289c9c6bb7d4726d58f2b06d447b9f,ea5272950400d076e94efacc901249d7,50.031350449374344,3,2022-07-09 11:18:33.668970,True
c7336862be4f5b8113313eaf912d6957,695603aba3de1c7f07643ac8abd5ea94,112.81787994625672,4,2022-08-04 10:59:04.303341,False
2911d429fcc1dfe08f7b3ee4aa98ee5f,ad65ab6c828149b90222ee5e3ad09e52,51.69060244256266,5,2022-07-20 11:02:14.122337,False
89a64af815622d494bda21ec2d24a061,32733e0716b5889bd66984491cb1a3a7,50.415987715074934,5,2022-07-01 07:13:50.608533,False
c4b422ecc095fe2cf8abc271afa22451,3f2c8028367493a88ef87c622dda9c80,78.63965349590163,1,2022-07-23 06:54:58.594602,False
c8c1fe662abb604e4853d811295e147f,827c848de0147d778b0f0d3ca0d4815e,49.8640302112258,2,2022-07-31 00:23:41.009982,False
cada78bff2b2ec8b6002a386420cd5c6,9497151e04420fed50dd83febd51706f,46.6200109404469,4,2022-08-25 21:21:05.616053,False
f2db002e954b849fefc0667fc5072191,c9dce17d7e995144a8ff9499c926bd94,32.40275729518856,2,2022-08-13 19:42:42.753411,False
9bbcabe7a9c0d9f0f6c5613798d04ef4,3aa36bfb06e7d60922d0e258494bc01d,23.50432911708377,5,2022-06-21 18:05:48.772358,False
a5b08c3e90268fdba5c8f6adfd85ac92,ed29a4bae11dd026759228059e85516a,17.29631676780205,2,2022-06-28 20:39:51.326409,False
cb7b68d1b93f6150fb37b07bd563eff6,1aaeb80fb4f39f96fe936bd8f560b3c6,37.83888074884822,3,2022-07-06 12:36:48.401603,False
89b53da00c049669cda008976ef20abe,6f8fe2fdcb0f23f8c101318e86420ebd,30.6259446955408,4,2022-07-27 06:41:19.906561,False
61822e1a1b05b44a0fed87e6b31d7a43,821a6371b03fa03786c53a8265a27f71,16.297703537524754,1,2022-08-30 10:33:35.528418,False
d6f0c366e246cefaa09718a6125d3633,5d2617f0abfd763ce1c8de65402600bf,35.12221106902787,5,2022-06-25 12:43:29.716725,True
efccfc078c88f9e25d9629ecfd2e3eea,1c7a9527ded63959f396b0d10974ac9e,83.27940210098703,5,2022-07-17 03:15:49.140605,False
3dcfbd25c3d22b4c710a4096894d7ec2,919b075fe3ceb5dde93c93f5f74cf944,44.01441838035262,4,2022-08-05 08:51:35.389951,False
42303ee1670801ce3197de541ec7a247,615e9286b5fba09a7f8b93a57345eefd,63.32569064710826,3,2022-06-30 02:16:50.239220,False
4e87aa23af69aaa77a5f7134fadf195e,b9c04a735ccc0fd633c50e95dacc10b4,18.902652128619625,3,2022-08-04 10:22:39.731452,False
b7762b8ab8526d14ab1e13cfe50a6652,9a7e6cb912f8c1877af797569b6675b4,25.715557426730417,4,2022-08-10 22:55:19.023826,False
cc73e311bb1382245fa78f363e0178f9,5d533b3d82ea70e5d8198f7e846b7abf,25.23534038931966,3,2022-07-14 13:38:25.987323,False
8c4a645b15c9c7c0b80ff41fc1c324bc,90b21e5dc035c30d55d920d6d4ffc59a,14.703560938730256,1,2022-07-28 02:24:58.718007,False
80705c1ee1ef39fff0ef8debe957b762,8c11615e97e2ee3be6964dc06d448853,20.735192430056067,2,2022-07-16 02:25:22.346114,False
baf57c544d0e2477d3cbbe1f702571e2,bac2c23d648e7d6a74f20fd06ed49f2c,42.87707735882117,1,2022-06-23 11:56:32.201035,False
7643a35082fe24cab04cf54b0f5ebb4e,512c77c2a3aaf9b0b1c7b7f5f458a09e,43.04753453038341,1,2022-08-25 17:58:36.188898,False
ef4954d1e5a3f289a44534b9dd005768,da47eaae0e7a397687b41755bd345b30,45.469165182375576,3,2022-06-23 01:19:55.381088,False
cae89e61585b3cae75090421b5d8a38f,af21e0d8f041242498e7adb4e9024c6a,76.36558470605755,5,2022-08-15 03:32:58.466162,False
818b77d3c6da0cd1a2f673d77ef0c040,709ecbaf04b8d2572be17758bf262c1c,69.13202287147456,1,2022-08-14 02:51:25.189500,False
6eb5a185a919b27f8de4e740779fd290,3110aa4fff78964d91023fd2bee34c4a,19.489585708152305,2,2022-08-31 09:18:38.932098,False
6f9ac0bf2904205a8f066944e86bbc5f,f0144f3ad9cf3b0fbe7ceefeb6dfe5f5,88.43078497724862,4,2022-07-28 15:21:06.656394,False
4ffcc3fe1cbddf1661a8b0bd0df48a3b,557a00e4a85ffa12f4296588d124a6d8,27.25555082099386,4,2022-07-31 18:18:17.655463,False
5af1cfafd0fcea94a51ffb7d639d2c96,040f5ca01aa3547faaca01dbdcb881b8,50.467828304918505,4,2022-08-01 10:02:35.696999,False
abcf31e0be64a88e9b137bc24e5ef48e,fa8f065c906fe9c5faeb21031ba7a786,85.45037003592306,4,2022-07-03 23:09:39.198830,False
92669cf703f563e7d980ab704c68f9a5,523c8fb6be0c93003336a513b4a341ad,53.310559400760944,1,2022-06-22 12:54:15.985848,False
31969ebc8b3d15edefd6d5f726f61afd,80d4758170cb22b53ae45584584361a4,57.12295064909106,4,2022-08-02 02:26:54.549732,False
8b7fda37404629c48f2592a336b220c0,e947da428cd202e16a0c93cda182c9dd,41.96615286528278,3,2022-07-23 14:48:46.181961,False
b570603c607d8f380e45da530396865d,11b540d241a8cbd3aee099e4ed67dcd4,76.30424129348486,5,2022-07-12 21:52:33.522456,False
9d34b223568981c47fa9b2a5f5cc70d4,c02e2aa65867f84498829e6ec7cba03d,65.76907331897401,1,2022-06-24 17:05:41.147584,False
27021bc058d4e156435194563d13bb7e,0cffdd6c4de142aeb7b5d16b2929db5a,90.40228987557101,2,2022-08-27 02:11:29.963763,False
d674576b8340ee7e5b501bb352fcddf3,106b9217ed21d6304e203a5482fb36ca,22.309970672780114,3,2022-08-15 22:34:35.667798,False
c2572d5f4538711c3aeffd4dff093809,2f9d139bfeac25924358d5ba64a46382,20.466342817666117,1,2022-08-20 12:01:38.674018,False
f139fa135faf9e8083115d7e82f1575c,f69c212991684d96a0660baefcda0e55,48.09492078771097,3,2022-08-15 01:42:30.292979,False
3425160f8c27225ddd499fa95b56a326,22303f70cc3e9e78aa78f5ab21904116,76.45605979912489,5,2022-08-22 16:23:29.035968,False
338cba461479193d5e61698172aa3108,4b2f265afafcf14c715d315a64421250,40.70523351597429,3,2022-06-30 17:01:57.133376,False
75949cd6a6b87198ffd422b4fa5f0d3e,00ce9b5f0fe4a924d2cf301f9f7ee550,100.92163868061289,4,2022-08-26 01:20:56.571546,False
30deb0357b644a4dc1a5003ea108a57c,267c0f767dec8cd14a7a51c8f50d137f,74.73646615979669,5,2022-07-28 19:40:18.769556,False
1beede55c83038e59eaf820bd0a0bb83,454aa2b6c1ec620ad3cf6f34aa7a6955,66.30097810222784,4,2022-08-16 05:49:52.331692,False
83a50dc7a178d9cf7e1bb7513ee29e1b,71745e89f8e814718d56d3a5c2f69a94,69.41707886796208,3,2022-08-26 09:03:50.801078,False
1b6b74e65b1a0f470f06e01ca0f04a73,f4d70b4646d8945441f9f68079271f41,75.78757852988468,2,2022-07-03 09:49:28.809086,False
6226370b026dae19bedb37f9f5830344,d0e7f06ffab03013a42eb94fdf4402d9,20.586695381205644,3,2022-08-16 23:50:47.381209,False
d200ef6287227f5ef177e39715c2d030,6dc9db2e583c24504903c187a31cad6c,36.792367321962026,3,2022-07-13 13:35:19.037257,False
96b9dccd0a55a1bf6934a554ecfb6706,44762adb6013974be1f8fe1ab16458a2,72.3170346386374,5,2022-07-20 22:36:30.588024,False
23dc0bf8505b3a1b9055cb9421bbaadf,b7bfef16c8eba7dd980e0d0f6217e7f9,45.33293039192351,1,2022-08-15 05:40:55.107591,False
7a0dd7e4c854a19e4494d806c08b0d7d,129bcc2a32bf781b9f3988957b48e8b2,46.84165316395954,3,2022-08-16 04:45:03.045868,False
c5adce3c56ad6c854c8016ee946b6586,bc1f3c071904005d6c3cad82d444c106,34.92894202880691,4,2022-06-16 11:02:38.998618,False
8613e623011e33e474aab8e5ba4915be,356e5adb537945f145f7d34a807a52fd,60.37632084367583,2,2022-06-15 08:42:43.945025,False
f6f7397d900fc312e6e17a4c11bdd3c9,6f8b6cb412316bede820d7d925b3a346,70.58694338432963,3,2022-07-25 09:36:47.317665,False
d24473534b0b6d83d5c20a82a5ba71e4,786df8a366788576e5cd3b001dcb871d,98.27842182303252,5,2022-07-02 17:20:52.142286,False
6fb5bc2722af370d0fd3a9dbd83b1636,5e375ff20791e559e04de7465934f990,36.7851300835559,5,2022-07-28 13:00:34.190538,False
b8d9e7f6dd8c24ae54eb5c2f2a7c489e,fc7bb0857931d64921fdfc2519d15eb2,62.79298848696609,2,2022-06-12 06:35:29.828626,False
6cdc3bcbfe53faf9f9883fdb0d40ade2,1ec34623a3497a05b3b30325ee58cbbc,32.10961450614914,5,2022-08-12 04:14:36.660805,False
37f04cc936612047a4b7ed1b29d6c680,23194b043238c4c53d4a687da0cdb2a7,68.60741385624023,3,2022-08-27 14:18:35.293011,False
5984fd1db155e8b07afe3b98f83da721,faffaca8a9dad967185c0734744dfe81,33.26143938815713,3,2022-07-26 12:49:48.554081,False
0bd9a292354b47a8b6c822aa2211b44e,8990812b3a650e7a82021e41a4440ee3,50.584605374552964,4,2022-08-17 00:16:41.881370,False
9d9e8db0e555e910ef793eb0f12d755b,d604327f7c1a9295c6f105786cb7ca93,77.40979065261735,2,2022-06-23 18:44:46.124455,False
47d3725fc5fd7bfa301058125af1f859,8ba590c582773523d82e69a2026419c8,23.28396607009403,1,2022-07-18 04:05:56.734094,False
71cd6f4fbe8b2103ea1cdcdaa719815e,845ff66c6df4939ffd6f3508bc6b5bf1,67.93926531694568,1,2022-08-23 19:18:02.702764,False
7b38a83f871283e1a7dbf6566a4f6d37,85e9acdf6b1030a10a95eb501091a505,38.3302399777175,5,2022-08-22 19:14:28.755357,False
95c8bf72f47fc007ffabf2f08910d3cb,424bc731e02f81e4f467780a247053a4,88.89444747939051,4,2022-06-11 15:52:02.606814,False
39466f952d2d75bb00c9c28b1052de9b,da35fb1fcee2a8b0377cc4a89e040008,25.897591837741235,3,2022-08-28 11:31:40.930046,False
f3bbba0a70deddb975390ac71b105aef,06a3b790ac6e97f1733a0bff8e94f342,30.20278853686756,2,2022-06-11 20:10:32.650904,False
b02c69c09d82f7238e0b7ad1a76e91ab,ff1b8fdba33e423ab31069ace01f234d,65.28103067353732,3,2022-06-30 19:41:25.023317,False
2ce96d89456958b3db0d364d3393a026,c710a3110f079dd97dd34b705dbfb649,62.12414219230254,4,2022-08-17 22:41:55.539431,True
fb9d812dd9fa4e473dfab252a21ee62b,87970fdcd50930ffa3e23e4f648317f3,32.91274324282326,5,2022-07-19 00:22:41.268141,False
35749d241f1f58e98ee382dbcf9f6788,47403a03158f72b549fd9bad081517ac,18.25583968513274,5,2022-08-31 09:07:33.778659,False
2b7462b467a636077fee34a4e9e8be27,64b99aa16aa3ae0db273e43ca4818860,53.840381127549605,1,2022-08-23 07:05:08.041011,False
ab92b97b532aa0d0792f9728fcf35102,f083e4da22f78ab980dccdeadc74126c,88.48282012064797,4,2022-08-25 21:21:23.821492,False
62d5d5ed8ad8f62777a16e47ef304509,ac92f1a915109df18cfc3f3509b8dd13,69.87953485217463,1,2022-07-05 17:15:39.405834,False
b4c8bff447b8137d3264bef2f83ef73e,e672369bcb755ae648b053c27b274343,30.480028470972243,1,2022-07-18 15:08:31.128369,False
998c1cda3ceb8e02d7a941ae3b7a7593,050203131cca0586f8b1cbd888ce40d4,23.908321895604775,4,2022-07-24 11:12:32.170017,False
71cbcf9d7df9f7241af24735c3b1a2fc,a8518949d40547e7450d573cd601f4e7,37.3517343042652,1,2022-06-27 10:02:29.237731,False
72289da4915512b8a8239367e3fc26f6,9d1ac8cb4d1de1e4a4927b05e0ab9581,39.72700469930444,5,2022-08-07 04:32:01.008628,False
fbf120105769bb447fd4a88f2730087a,b61a65623f9d86c387d934d5d045b468,51.32500753037067,4,2022-08-06 03:50:32.260453,False
0224eab2ef9c852550d18c0eb09ba6d6,e0579d7311522684673bc2463ff35dda,51.08024741519006,3,2022-07-08 05:56:04.470328,False
982113e6b0041144774f73213ce4dd23,12aef6b4dc43d4f975b6d84aa20d94d5,51.1915883997387,3,2022-07-31 20:15:08.184836,False
35f462b13a97b46abef5f4ad32405571,0ff071c19bbac4a8b8a67db69b26d794,31.301648634059095,3,2022-08-01 21:18:18.351462,False
f50c39c75964a0f15ab411ced43f740e,38faac68012dc576f688c289654f6bd5,58.815938775529155,5,2022-07-17 06:10:11.087169,False
1d64334d52204bffd688f2c822e4e96e,1964463116d340e3f6bcdcf265084084,39.60635379609982,4,2022-08-04 08:44:48.110449,False
