session_id,user_id,cart_size_eur,num_items,payment_page_accessed_at,expanded_payment_methods
7d2fa20f74e4ac48145673553afb7591,3b443b091b2bf6cbb30057b49f368f31,34.437516793865264,3,2021-09-22 08:35:14.603988,False
d8c583e3ab1fbc7217e1e30cd2b1002b,17832765aa2ea9a3c786c2d657c5cb62,26.529033392918805,5,2021-10-01 01:35:32.566418,False
911fa269d4c4a50389983d388585a79e,43a2d50dbbd624fd1c4ba3771fc6ae38,47.81278253926728,3,2021-12-16 13:41:03.261597,False
84d62730a5646b5405964e261d0ea78a,68d56680c06a3bf746a8cd473da56dab,72.95226212937023,3,2021-10-06 19:39:26.366020,False
01db70e93ba9b0112da3b909254184a4,8578ec64e7e0589a902c4f7df4ad3a18,73.32094452673319,2,2021-07-29 14:43:26.917251,False
c47a7957bb46b6326c3ae2f8112233ae,033c285ea214587d66fa1dfbcbf9fac4,79.56825312691552,2,2021-07-02 17:57:12.145089,False
7a54a15edeefc17eb4f8ef726549fafd,e7f02b06c95d465a0983183565bdbec3,46.987255523581084,4,2022-02-12 14:08:06.608620,False
5afca23ec59ccbc3e10a929332cc2714,20d2325c51a0c2022d652387c2bfa28f,56.93278641512646,5,2021-10-10 17:51:56.955996,False
79bb29509edeb00aa58d38d1637ad961,2d85c4e78a1b23246176ca57aa1177d9,42.80581513422372,3,2022-01-29 17:22:26.836945,False
6c7adcd2a457b95cd48c01cfc1224eac,67778748c792a4cec8742ffb39656f55,28.288384110646028,4,2021-11-19 01:45:34.375127,False
cc9322f7209a493c43ae31c948b5328f,3e907aabaf6a730b17af78177d050692,37.69389190532651,4,2021-10-12 01:44:45.874335,False
c8df68b123cd07523afd8ce4450c6bb8,f8f89793c3f2dfc45a681e4589784f47,43.30592720241672,5,2021-09-27 09:25:17.827211,False
cbe1ce55e5925299c83b48f08616b972,22327983f3da0c660237fd83ecb9f3f1,55.638937232706326,5,2021-09-17 00:08:49.445193,False
684d370db0535ba59054f90af5d0bd75,4fa2a083159d5a69838e2322dc52f22b,52.205856568902405,3,2021-07-08 12:56:36.843925,False
013e3f893a1a21eb741a545e55593c3e,69444431dc872e5b9a4845c985b9cb62,73.9064389017058,4,2021-08-29 04:16:55.006884,False
aac2619d3a2c774d8b610ef558d6b904,1a3010f83f3a6166e147c33a9864fd81,42.11170821218555,3,2021-10-22 14:11:43.121423,False
e2834e3c15a5a69df1bbcaf562918c8e,73082c0a9b7554364308099973267ac4,87.00806812182154,3,2021-11-11 04:05:14.352074,False
97d0c3896a8d09906c317aa3b638743f,e23a081ef079471906b5f3c53307ea59,38.86815027048784,4,2021-09-20 13:25:00.955628,False
a973f0081d8c8a61259086e1bb62c655,c2a1cddd0658120c5b98e30a641c2642,79.32090874767707,2,2021-07-02 08:04:00.793522,False
4acd5a20357965aba671bcf40859df53,a6ab6ab98ef48425627bfe7505e81351,86.30604155731257,5,2022-03-20 19:20:42.284128,False
6270eb1f0b318ef71aeaec46183283ea,5567e36742e6cf4010bb0d3d040b1971,22.957299640184992,1,2022-04-13 20:42:28.185289,False
3c68e8ab1a01dff99f80bf01dc99cbcd,922563f86f7146b9cadb89021af9608c,39.35640706060159,4,2021-09-05 00:33:40.581573,False
37d8b27779038dbd91dceadd855ad925,81a77a7e9235a48d7475318bab74525e,82.39441618526118,2,2022-03-13 00:04:45.512290,False
1eb85e458a3a95c2b001158794f8f4f3,e76ef2332ecef479c3bed6c47307b7b3,32.6518276666482,1,2021-09-15 17:28:21.628647,False
eb99207108bcbbe04bedd134f9e5a66c,59e9ea4f322fd8498ed00dd0f649d4c0,29.888722550579445,3,2021-09-25 01:41:00.279293,True
2d37d978cbce2176f10efa5b6f1b66c1,1561e42ed4b069c9c2417abd6510b304,55.69625362400568,2,2021-07-06 16:38:51.783878,False
9041080c8ebd149cf24523e5485bab83,d6bdff175214c3dbcc974b20723af07e,18.89600716197127,5,2021-10-26 10:40:56.395475,False
6850302e6eed7e59a45f264836e364a3,a6a93c79f9db89d02e902b194535465c,28.324996120061783,3,2022-01-29 10:57:53.823638,False
cc758a842a02935f2e2be8eee2588579,4d1bd690743e56aae2f6fbc1bbd03dab,34.138589282884965,5,2021-10-18 20:43:32.863477,False
c749e834ad8c686017bf6839f5fdee60,0ba1be192186b7c4ce31a9061caf5f01,39.069550735335596,4,2021-11-08 05:51:18.702088,False
604bf81df98b5de24a1d2518867658fe,9a5b099e65981d8c0d74dc1aedd145cf,73.47187655422461,4,2022-02-01 09:56:24.968143,False
7aad1e0e02033f2bd2307849746b42cc,b41408c23057bfedef70431771b15c7a,30.883766059774548,5,2022-05-11 00:48:47.268411,False
009d1c8aa113580a887e01796635d62d,b8a61b2330d4d8c0ed2828ef5865f9b1,52.1612708670076,1,2021-07-12 05:43:57.342963,False
bdad22bbe3698e2df19e4e91cdef40cd,49c5a4a4d856297421fc0326eebfd81d,81.98031107290964,1,2021-10-13 12:10:08.037408,False
1ce2e5b654fbf77817167d5ba9c0ed82,dbda7c535708114430a31172c73ac0a9,84.34295124373241,4,2021-11-24 04:20:17.065000,False
c07f4e9a66244a13eb8efa3f3e4eb06e,4a84436b0b1024f0dbf8abd2f5ae4170,30.466767405400283,2,2021-08-12 22:29:05.275104,False
5ddc2f9b7210cc013565399a7b7a2859,0b784e04d8ddeca7e0ca0bf065d62f63,94.83325009061994,2,2021-08-01 21:09:04.930744,False
2da79aecbcffa01c9e885a3da24e4561,ce2e79ec9f42149fd3e8b6db90805f58,80.72515459033622,1,2021-08-21 19:35:00.697285,False
38bf21f4a21a99c0463cf513c2de965c,966b5249014bd91ab55b2f7163329b30,91.8441019074476,4,2022-03-22 13:16:13.467904,False
fa4bc93e96582bef58ff647c28132b0e,d9d4d590534acd400fea985323cd92fc,57.47798926546522,4,2021-07-22 08:24:26.500445,False
63adff7c1bd9acba0dc27be14e361311,e94ff9ff6f46338ae41cc2119d13a610,67.15816336905223,1,2022-05-15 14:51:47.269572,False
6e0f36ee0cd88b85b95f1ecdc99ad63b,342e18b5e3bb29384e23f72911b14584,16.056166929987945,2,2021-09-07 02:51:49.407100,False
d31fb41c03e53e310c88229d05aceb8c,c5834e81b24bb243858dfbaeb28cef82,21.573330348492515,3,2021-07-17 03:24:48.515452,True
cc5976b662946ed9e5bd7c696fd43087,b3df5041804875f98ae6d7fe83140835,59.01063213764769,5,2021-11-11 01:24:56.946229,False
294d75d68785c179f74b127e5267c070,33f152d7497c01df34d2f60a381db78e,100.90561133919522,4,2021-08-07 22:50:29.874221,False
74aa92363f906ffd792dcad7b79fd09c,96e1c321589dd7fd99586bb80949a13d,39.39760064832885,2,2021-07-05 13:18:10.198480,False
610ece95f998e93f0a5b5b518bb489ad,e72e3b6baf54dfa3e82fa40e217db1aa,40.810555548394404,1,2022-01-06 17:51:35.586459,False
b3ae66cc9c6cf356c90c0915ea65d110,7a435940df53c2336958ef0fd2f07406,30.042967472206684,5,2021-12-08 04:02:32.401326,False
3126503259e44188581e2e724d0bac73,ad4d2d05c37a7897287f02151332abb8,34.394832741361334,4,2021-08-21 04:06:18.725096,False
e3aea57057e403302fab3b1a1663331e,7f609c5b66f8b728a8fd8148cc81d23d,62.663227268102304,1,2021-10-16 23:52:18.342467,False
5a1c350a19ed4fc3a065eecf83b5d7cb,7197c107aa41256174845a5bfe1e4d95,26.021668641495452,2,2021-09-09 13:55:10.891346,False
8729126e7f9ae96c2ee80fa7ae2d2c2e,d74da1c63c897fb69acbac6ec57f8edb,50.79992401420151,4,2021-07-15 12:18:09.992192,False
897c764a677a9dbb08cad6a165f069c6,3d0004fb171669ab880a553d39d32979,27.988222098677657,3,2021-08-20 00:41:51.837005,False
84c885a133fa9424aed5b09f36ecf344,bf85620124f237ecd6e5c10bd6e5e702,53.34185466314943,1,2021-08-09 07:55:29.439511,False
0b65de7b2002f6c928877107d792c00d,5011711bf005ecbee49432f719fda3e1,53.31577004773612,2,2021-07-02 22:40:48.938591,False
025a58a47b60dec024aee4827be7e645,d59ac66e84a2e89d3cbe432d2bb6bc5a,55.990901344132155,4,2022-05-04 06:27:57.203501,False
a3d70105fa821a14c9a24c8a79ce8b7b,5fa909204c04f38de0684e6ed7693060,38.9102425278428,3,2022-04-22 09:43:36.177653,False
a3e788c86bd67c5bc0699f55aff3161d,87e1421afdf481e8913a584bf07135df,32.84553979752644,1,2021-07-03 09:44:58.580880,False
10ff2ed8a2fab4537d6e8ca09737c6da,d050bb9f7c7dc101ba81657f8c9f0376,34.9377359745312,1,2021-10-04 05:02:42.006418,False
ff067026828d0d184caebc07bf126c65,edf0e794694d7cc80ad973baca795298,17.943171062066504,2,2021-07-30 09:43:07.143594,False
0c52378a1de67d97dae02f221634edf7,17e38326cd378cbcca75d8bd3c215325,61.877160120165,1,2021-08-27 01:17:41.810746,False
cfc12381231f9810f9f80bb18f37bb93,18bd3b2b6d674aae6e0fe2f8a203f575,26.796993177886126,3,2022-03-24 01:37:15.173432,False
dd027f3cb62b586c869a4c38230ba0b0,a096353ff766d7894b3cfef2a899c8b2,20.615909497003315,1,2021-08-29 03:48:57.356321,False
092e859ac40e460cdd13d5b49596ca74,2af9ec084a1a0b70c62560fa34ce7aa4,36.82332516899285,3,2021-07-24 10:43:24.156645,False
090246671a23b0554fe0ace815cbb23a,397bb27bc35a418e555f20774fb20cc7,28.03650744042603,3,2021-08-14 02:58:24.936853,False
b3f652016227abac848b20071a8d871d,f227e972c8ff3f6c28a846949d533fbd,28.118636181365943,1,2021-07-20 07:12:57.397856,False
7c018b1f672e6523a0408567ddeb1dff,5280a037590ef640682bf61f7bf9164c,94.9773902953391,1,2021-11-30 11:53:28.450103,True
a2fb03a43de2307cf34cecd989e0a0d6,4c0350cb5ae7838033d7114111770376,62.69281336651272,1,2021-09-02 00:57:11.093866,True
0ec71649786f8aebc4e39449d986fc9b,281f2dc23c87f3189fce43939aae8376,65.42201430207244,2,2021-08-16 18:06:07.015479,False
175255e1414e309cf7749a29a150bd3b,8037cf2ad1d7dcfda9f56a314daac9df,23.957588816142103,5,2021-10-18 04:20:04.100075,False
991a86c334d288000ee14027393bcd66,3ac121af12dcb18d1a43a4cf0c4a31e1,79.4429886050109,2,2021-09-19 01:02:23.109155,False
f4445ff30a3fd74bce672b7aba2b4a91,13650804500dfd1cd9a58b4207b59583,42.978249211612734,5,2021-08-30 20:27:17.268453,False
b03c0b822de4b09ecafe70c463b32309,d457e4822f833930bace697e35ed2fbb,28.278393771286098,2,2022-03-01 03:15:55.756009,False
3010d84574f06a3339120d75c346f3e5,d2936f3cd1d19c4ab71fafb01d3f41e6,69.36386679697358,2,2021-09-09 09:04:22.027832,False
af31285b0e138742771a01a3f0486cd7,1930d63a1b62daef7d5afbf762416a54,51.51422525557429,2,2021-07-09 07:08:19.422482,False
47d02e9b688ca7688f827b2c2656e2f7,4c2f31ab4c3f1ec493a49e9cb5313573,54.11238744405043,4,2022-05-11 08:30:28.546040,False
14b1c26ceef46fa05dc3102c44381e66,32f2868a5a0fc3d5e1671948a77a4732,103.16244479883424,1,2021-07-19 18:08:06.086783,False
7c9841e034863a609306aad6a9008127,cfabee1fc1f341f5a08ffbdd4a30d2df,28.633274035342936,2,2021-10-15 00:53:37.756623,False
2c25084cfb54bd81a470404d6da69cf7,478fbddea5cd37aea7ebee7169df825e,65.70320563236496,2,2022-05-11 19:55:47.025465,False
3c30c1d73e2e3f2abdd90fa03c9e3b06,8add924de1e5bd6a4f8806e9421b57ca,26.16697123432081,3,2022-03-08 04:12:51.851832,False
6a482326df09db2adb997e3bcf6d0ca8,ce6b7771f84b188c85f918d06c2ee9c4,26.760820831357222,3,2021-09-06 17:48:29.925449,False
5025ac7370fd259fa078c7d7f2910f6c,5c98ab8ed105dc6e55b10fc727d4be56,33.85501429501168,4,2021-11-02 03:17:29.797373,False
f02daf0c73ffd39e0ce01dc82fd343c3,fec4f2c990f6f6414ef191ff1d1285a7,71.5272674909776,3,2022-04-07 13:47:19.553940,False
3daac72880db25b7b80ca2a5e6b1451e,f9ff2dc330eb013a847f40af3f611490,21.102927421855373,5,2021-07-30 12:31:13.666644,False
14cc4e8395ea753f74846841c4cc6c0f,a5fc0d4f5c65634465cc89dec378bff2,34.29523844524433,1,2021-07-21 05:07:01.529040,False
e613ea11423f4a73f7d610e96b3ecef1,181c62f76ae220f5f55308e9b3965ec4,63.70384402917281,4,2022-03-01 15:30:01.777182,False
c5bb70cea8ac363d36b242002e169c23,fdd74a2f3236039192a865de42fc373a,94.2682409676836,5,2021-07-28 11:13:13.381347,False
4bd32c889b10cc52ba274325dd6e8cb6,822c228506b56b76c53fc8b9904dd4cf,78.66878370268644,3,2021-07-25 23:17:31.688710,False
e1ace94cdb5d90aa21367f8c17f93b4a,181ea2fcebe2d05d508d373a5d5fbb10,57.68692269843956,5,2021-07-05 08:27:05.267453,False
0dbe13ae8b05489ce5750c8bc20b2591,d8465efccb625a7793745e3f09718e46,22.542462985792362,4,2022-04-17 19:06:55.596982,True
545628f2943e014292644ba9a29ef77f,2ad30d126be9444014faf6145a47e2ee,39.267333110988034,1,2021-08-07 08:34:06.953388,False
4b71b9f3a5cc0cdc0acac3c097ee59de,dbe9cfc07e6a1bddcc35433f8a890c22,32.58243397037135,1,2021-10-20 16:18:24.439433,False
bf107b1bd6647187b8482d7c9215dc77,53a4a46df411e1b87f89b8d1b831bc37,44.935350473403815,1,2021-09-10 21:13:39.359229,False
ed55247609463fe64a30575ec3ef45a4,505c86b20825858fa5726d0c361fed4f,66.62173347362005,3,2021-11-04 23:22:13.866105,False
f3c14c5fddf1ca5aeaf1dcc0763fb3d6,8b39e6423ee0590013f96612d97049d5,20.68141864936787,3,2021-09-04 16:44:42.803456,False
e89f4e300cb70ea4500a4a3004765d8e,8f13c288d6eb08764d62d0659070c582,38.226060595288615,5,2021-08-21 04:50:30.150114,False
9fc09ce35c081ea41f0e792a4a0a23cb,9facc4f03ba601170a22d809e9726009,65.66072756229504,2,2021-12-14 17:12:54.437497,False
86bd5b737b4de35b968d40b455b6d813,dff1a2109911db27f2dfb44f829b125e,48.00091658898558,1,2022-03-18 19:23:57.025102,False
7aac7de7b9e15b7a04179d026eaf95a3,a3f7dc68d454a4910750e1861a6f5d76,87.0584971854986,3,2021-09-29 15:45:07.519172,False
0de7dfba59d062f03e502681cb007ed3,c342741602bb2f98b63e5e92eb465a10,55.38987476686625,2,2021-11-06 20:13:55.274579,False
85eba279e34d2d7947668ee5cacc449b,8f278a78d0a9a8d2d83508aa88499d6a,81.96661953762728,2,2021-11-05 21:19:22.516858,False
b29b2f22e7a123fe8e23244c05a1d284,a149b97ab88df6785d00f28d3fcabc40,33.17470720147217,1,2022-04-27 12:59:43.609448,False
fc3bed254ac8a5cfeb78652090fd8858,1df4b5dac14922fe19931a54596611f2,61.36494874675938,4,2021-09-07 08:38:58.468609,False
d076795910264924644539313e66a83d,e43a95e20d29c8bb78ccb4418825101c,48.25133817237151,3,2021-10-12 13:49:15.236788,False
7d6c14997ab094cd66ee7dd2857c9b6f,19d84312ae7642ce6faf7f8fb03bca9e,81.99042164423551,4,2021-12-10 09:44:07.851199,False
208049d24dd64f4eed6ab20a508d4b15,07fa6dbc32c5f3738830a56e9715efd8,39.44583086739622,2,2022-05-12 05:49:53.113710,False
f3453e3104c3c627dab338238f88d925,9fd5becf5ee23d751a941f04283f9417,47.14631874247555,5,2021-09-01 15:39:45.838429,True
04555cc0183a0d5bcbad2a0fef6981cc,de638aa0b772b61441432a4a91e17b12,69.60506152560546,2,2021-11-09 05:49:37.555628,False
a02ba3e0f181ccb6097c64a7077ab647,72f04a78fa0934db2fe25eb97ac5b2d8,43.12739794488518,5,2021-12-31 12:04:55.850736,False
9c25e781175836c51d98bf06f819ca21,8df5d33dfb0008aa0aa74335938fbfb1,28.082708312261772,1,2021-08-10 06:15:23.308784,False
9cb258be14a3c4190f5b275835ac3ec0,b4c362d5267e53b5e64193acb1c0e41b,18.071703621002,5,2021-09-22 13:10:48.260312,False
f669d54af00c20fe6976b2e6115a5b97,58d9876baf5a725d8573b18c100847e1,27.538733831630587,1,2021-07-31 16:08:30.491421,False
e1b8dcb7422a496f13f3c5dc7413d264,9a2300fef182a1c4d6b280fb87680f01,28.027291385765437,4,2021-11-28 17:03:44.330978,False
f36f2f715d8576647200d6e30db4f7e0,b5f4256846b9bfdcbfffe7409d840077,73.34306744676064,3,2021-09-24 16:21:42.227693,False
52232df3e2cd6936f4b9a07443275538,7f83f27358fbb2bc9fc6b59594997972,89.54197188407228,4,2021-08-02 22:43:07.134432,False
1398900eeeeff66ec4c9f08aafe329f3,d404bcc601768477efa6032641285543,19.62837796292234,3,2021-09-01 07:35:56.285007,False
6a8efd3c4aa383446f2a9c1f5f6597d3,58e4d94ec8456c8d998433bbcdc55336,95.6690028635677,2,2021-09-02 17:36:34.517782,False
f0bd547149b6c7ce323790aae7e5f7e0,5daadd8c4281df7270d07d8b50e7f453,23.239889684624167,3,2021-08-08 00:28:34.209955,False
6a4750eb377d1b2029cf08323d95032a,75c1714f20043a0d2ed51a6fc8235237,23.090539750637454,1,2021-08-27 17:31:10.383475,False
884dc30fd5afeb785a6e3e70772fbf21,eb79e618e9304b608edaa37a0e5fcd2b,48.58977468389118,4,2022-04-24 07:02:47.521424,False
659f01f822313905c068f33c5cbe6793,0d32e3b33a870f92c46c13cf07a4bf94,90.9430747095253,1,2021-07-12 13:50:57.950392,False
92f9f0d737dba261bb2962a64aad893d,37cc4cdf350ea32e9b234829143b4c0d,39.35306712367098,5,2021-11-08 00:27:21.657466,True
8d38952076a12cd4eef3456d6eb9f182,66be82fd96c963d722c366eacce68be5,43.32275003836532,5,2021-08-02 21:42:10.462290,False
3a1afb10f08e480c922f1aef394f7a97,cd177ce070f390b181c7646e751b7131,54.00810381438583,1,2021-12-28 15:37:35.775087,False
ba96464131889eaa02c2219b50068846,689b0db2c7fe2ef1f74a9fa9508a2ba6,39.89337098323611,4,2021-08-18 01:13:09.164306,False
fde0df8beb3a0a2af8536e2ef4850371,ce015cc9bd6e6c4155b28296a8fe1046,32.198260471920335,4,2021-09-08 04:38:55.374750,False
f6a2569ae1891afd24d243d35619081b,ba264c01b2605f3cba9eebfca4d11200,35.11113705728751,3,2021-12-01 23:35:27.610107,False
4987be8643d172694314a3e8831cf023,ffb370f6227f4c67efa74a19a260a1bd,58.81934791355462,2,2021-12-01 16:54:14.871183,False
4abeef27a8577f535aef2d00feba1fe6,95e17edbed5b5f4bf99e5ede2716f3bb,25.837001836281935,2,2021-09-05 04:16:41.881216,False
6df614ceab317fba71acca1790bf230c,5e68de12f352b7cc1ec085235b14e6ee,52.19071537006309,4,2021-08-31 15:18:58.938565,False
57f32128fd0b4d45b1b5950e4244c0e1,6af6f86f81a7e964dd529d6573842150,15.22124246477038,2,2021-08-12 23:14:03.543386,False
9a85345deab5b241c2669d039cce4b65,423b76e6cd4b4680ce72e747554f24c8,57.49735069667945,1,2021-08-10 13:33:36.421428,False
9ac3887511887940b4f959758735b411,5846e6b4ff237dc757ab6567419ed106,23.921533178789485,1,2021-07-14 04:50:35.426940,False
5243c8a0d241cccf3dc8201811640b42,89f95e45bc10aa74c17500d43c0d189e,33.71397092177469,5,2021-07-10 03:56:38.066116,False
6bbef1195eb2374223136ec6f9438ca0,8ba887f0856c3a1387c4072aa408cf6e,62.267265061574264,5,2021-11-13 18:32:40.155675,False
c83b7f66d6636888f36b2dca0c4ff128,a01559e4e29fd2ef1bf8f39a14c7a070,39.729446249171936,3,2021-09-10 11:02:56.477706,False
70e3c6960f56b5754aa2150ecd7efa53,29bbe831ac05343bfd646d1db967adda,50.50309194336275,2,2021-07-13 21:27:40.984820,False
455c2ea24ad0dc7790c6e026a2d82c13,97862fa559ce07e1186fdf41fcfd779b,22.871014357515513,1,2021-12-26 12:25:40.080006,True
0b9f0379ecd62d8e52dc30f2d183ebb6,b4e8ee0e5d2ea1814326271dc6ac2861,42.55841022191055,5,2021-07-26 04:17:47.220088,False
9b47454be19cb936fa493e164dbf9907,504b055d31223337738ae6d5d4d75174,71.61155350951164,2,2022-05-17 04:04:17.265460,False
00dfd4d23af4a17225f299e63a3cf73d,ef344b75b78b629e412e54a0706f6638,24.544315029673452,4,2022-01-24 03:06:28.595887,False
7a9728a3d0dace270b592e3733cbc7b9,7817b9dd45c281c995e3f6ffbb586521,52.844859938182324,1,2022-04-03 23:35:48.542880,False
539084f71bf859ef6f415a2e2aed370b,5c64caa39f62ae4a1f5d055473de464a,36.25012859703587,1,2021-08-16 06:32:26.538946,False
34608ca05bdca6549a700739a7ac1fe0,66aa499865e0c7bb6b34a299a14637f9,47.951569966829986,5,2021-09-10 17:37:33.216520,False
3c53a3245735f18fd85f9ee654aaf696,06eb0626d792e26464f0f6c84a506aa4,32.96036138340202,3,2021-09-20 03:55:22.006874,False
b46bbd8d3df7d7e0477c6e978dccd878,7125f58107ffa123c6e4320c52dc77e0,22.31055497868185,5,2021-09-07 22:50:52.868093,False
31c77b39e99d51285cf2fa4f1083bfa4,b6efc8714abd73caed0a71c2112ca6f6,46.623707351393115,5,2021-07-31 06:45:40.155426,False
869b2201a12715dd9bc790c90fd2548b,036a438b2b1d0bee8a6e29ed6dcb8c89,25.881968981269566,3,2021-10-10 18:39:52.482517,False
5fec8f80473bd8fcbba68dcfb8ea3377,7b35c7edbea5372a2ac9390566135f79,44.2686017823877,3,2021-08-24 12:41:36.249719,True
3482b24e23d275f93f8d4f20dc457a17,3c1e5ef84681690fab8a54f7d2746fce,58.3034421373449,2,2021-07-16 14:10:17.213896,False
5604377c184e66724f05be7eebe41e26,bf763da0caeff9870233df0dd43cccf4,31.552066246841473,5,2021-09-15 16:23:29.815922,False
02dc08eb16e7e7156a0010e171ecd74a,1b25372f708cade0eca7632681eac37c,57.74064619086063,5,2021-10-08 21:37:49.571308,False
ecfbced133f84dbe4d6ea7ac634e7a11,75f97021aaf0fe90ec7820e75557de75,28.415310460052183,2,2022-05-09 13:49:51.654412,False
83022f530eb8a2ac985465a4d5b0c9a3,0fb8569b331f8fbbbdc284391fc22384,34.931578904965,3,2021-07-18 10:21:51.713807,False
d4295397b4dd82a1c4462395753dd1d5,5d38dd23daa9d7b936560ab5c309055d,47.26323927943162,3,2021-07-18 01:47:11.126888,False
82514c48621e5f6dbed7328994e48e1c,be0bf67778910918aa6f01b3803f8f8f,57.96869058949034,3,2022-05-28 13:35:54.821054,False
7a8326ad8278d86c7de6f9118f54b603,e284c48cafb625d19ca72e3b18c40c74,22.48009838786303,1,2021-08-18 14:09:04.017713,False
aa20c307b620e9bd238c726d6bc013b2,6fd8bac2865f23b26b0ba753a787f8dc,33.05510285228077,5,2021-10-19 09:25:20.285964,False
d9c9d0b50e5f48f735e86c4b967851fc,c52310140829bae0ea17c6da4b717648,39.09439963917432,5,2021-09-17 16:55:17.228260,False
f15d2d7b8ebd1623295f4330b78427d2,fad68b34f4237c5765f705bba0a7d084,53.9346196052194,3,2022-01-29 15:16:19.280137,False
74bdeea6d381167054a023cb7f192b5b,70030d31ee8bf9acf97f3ed5e0a3dc85,30.575404308889077,4,2022-05-03 05:11:30.075216,False
d505f44d307528ab7f384243b770c3de,5a47849c23e520ac87968f6823947516,74.14447638613689,1,2022-04-28 08:58:11.491438,False
2e34a1c6e5f254503e0e849d2c04efb6,46a7c40691300955637bf206b5055351,64.7342206233988,1,2021-07-06 07:47:28.431915,True
ec48d2445664c0789a3c15f996ee687b,2ba17f73bc73e1654be36600324e251e,55.232442942893684,3,2021-10-11 02:20:55.683722,False
d6fbe1dab6436b045390fbb856f27b73,23be5212799ffa5300e5ec2a1ccc9dfe,43.117337298690785,5,2021-12-10 20:39:15.128523,False
aa283536bb3aab303eda575577236665,33a59ed2c127d50c40222fcdaeafdc45,49.21789538133777,3,2021-08-28 13:32:57.338252,False
43edfc5c597e72f98fd753c787392f94,60babf0d8505c755f3c26baf5e711331,38.86085743927938,1,2021-08-07 14:34:31.620802,False
019cb7beb2e814dac657bdcfa866e7bf,f8102b3d789f39f87eb6ebe7dac43411,51.38466442241801,1,2021-08-24 04:04:50.624811,False
770257c71049a899aff7171b44abeaf9,f43dc36af85e4074961ad67948a59e8a,76.11541478071754,2,2021-09-28 15:20:41.693558,False
23f75a5b5b4a83c7814538f88d3d1fc6,72494e2ea3f726bb7b4198816a340a5f,32.06265983384784,1,2021-08-04 10:08:40.618225,False
a42fc87dfb9efdac9aa5ba274c48a695,1199b97556f8a746a1632b5c215a09e9,14.392832873320195,2,2021-09-15 04:39:16.181308,False
