user_id,test_group,bucketed_at
1b253044f711af9a281cc5d7ba9d91a6,test,2022-08-06 05:03:43.393121
c5c13e69d593dba136c80e94815de21e,control,2022-06-28 20:08:16.103651
9b84e0f9ef10a938e602db228ae977fa,control,2022-06-28 04:29:48.343981
b1f0b7cd71f1fb7dbe033b2c3d1197a0,control,2022-07-15 22:10:51.546545
7485d27f5c656f894720ffb1aeb4b2da,control,2022-07-17 04:06:56.003634
8da728725915eafc49c3c55d370e6c8c,control,2022-06-24 05:23:21.871807
29ba2046018caa053c8ea798a3117677,test,2022-07-25 07:43:46.266360
8a7b321d7a051cd901bc17a79a8ba689,control,2022-08-30 18:49:25.882535
7485d27f5c656f894720ffb1aeb4b2da,test,2022-08-29 05:44:37.826663
5655ca437abfefe32149cb57f41dc7c5,test,2022-08-22 10:46:55.434715
ab29c5c2754abec414e8504bc44d715a,test,2022-06-18 01:46:56.141925
5514d505d5d5fb7762ad63e7bca18a47,test,2022-07-03 21:12:07.906529
a959cd1e55ce969e162325f7abea434a,control,2022-08-30 08:18:18.397954
6a6093d806c64a5c9366bdb677550abd,control,2022-08-30 13:24:08.356062
ad6e7962628e5b08802c54861740a509,test,2022-08-18 19:09:40.478973
48ab50b5380e5bd4e13a9ccd0fb5cdec,control,2022-06-15 15:16:38.553100
d0e37b974d4729dc5d1203ea031b45d7,control,2022-07-08 12:30:17.615434
753ed0cc47a5a915006d0cc0c5adbc51,test,2022-08-28 22:44:03.437252
addea5a02e9d27c1d7c3bdf8f55b4a6a,test,2022-07-12 18:53:42.702474
2216b6854ed87a34ae2ad8edf69bc0f5,test,2022-07-17 17:30:46.513471
76e9dc4ec77fd38c991e794ccab4448f,test,2022-07-10 11:06:40.994943
f2bc9ec540a9923a98c045baa42112bc,control,2022-07-07 10:22:11.030654
d6abd76efdef2180a1200b1f2e69ad16,control,2022-07-21 17:10:31.527382
a91062aeff4a7483ded5e7483c477ee4,test,2022-08-09 23:36:27.529601
417ef213e10dca29d934293d995faa34,test,2022-07-08 23:21:35.573195
4e47914a161f3081b68ffa5fcd336520,control,2022-07-22 05:00:14.252994
dd4a26eb0234973bc431242edd5d5513,control,2022-08-05 19:17:30.553435
76d1e0d443eb5c993fff70c90d73e18f,test,2022-07-30 07:01:57.645210
e1edce27b14f794be38f4ee61cc9cea1,test,2022-07-22 18:57:38.598658
25e239b8cb8b714537211a86593014b6,test,2022-06-22 18:32:10.769173
550020b164ae1ebc6de3f65dc0b7a907,test,2022-08-23 16:59:02.964974
a5a85e597da496feda3ea20c80bfb875,test,2022-08-22 09:50:26.791318
094d32f62a019afa70b5c976d936592d,test,2022-08-17 01:19:14.279933
a4206ff0b1fee259cf0ca0d7c7428d27,control,2022-07-26 00:03:45.985846
88a1a671c37e067f3ce8c508cc1c0053,test,2022-08-14 22:57:33.633973
d7dd109308bf0197e79e36d456ef135d,control,2022-08-03 00:04:12.892893
dca7dc34a524f51c09a20ea3d789c755,control,2022-08-06 23:11:32.402784
3177802671740df269c7f0932555bc0f,test,2022-07-26 11:03:28.046280
5af580599a4e853a10a9b6832e152f44,control,2022-07-17 04:05:05.263568
75a5f11db7d5d45eadf94a4c89a4d166,control,2022-08-09 08:13:58.527641
f5104f3596a79f60a81d73bbca56c4d4,control,2022-08-02 15:39:12.727078
653f6489eb57ec744ad72ec93e043ada,control,2022-06-14 12:44:53.425730
8fc805e3641ff03314267ddb9377687d,test,2022-08-07 13:53:08.940205
6ae5e0df5144d13dde18af1dd9c412a4,test,2022-07-09 13:28:06.091586
2bf68a4fab871745458d63803e26859d,control,2022-07-20 17:11:21.858979
d6abd76efdef2180a1200b1f2e69ad16,test,2022-07-01 04:22:58.688653
e71734604472c85d8523da86e4a07c4d,control,2022-08-18 00:18:07.641625
07025c6356087005eb39f0f9833d1a21,test,2022-08-27 01:25:07.948017
be8d57b2a95bbf8eabc78e8e8f13b9bf,control,2022-06-24 04:45:02.413654
d0db9d5ab8203682ed88380140a460cb,control,2022-07-13 02:36:10.111085
18580d5d46d37e3947f22eb8dca071bd,control,2022-07-05 08:22:21.111338
5c82808ed429409e79b1f5b45abd91b2,test,2022-07-18 01:55:14.250445
9f46ad56e63fdbe29530f6346200a9cc,test,2022-07-09 22:58:47.393804
08a1dd9262068553657e7eaed53aa200,control,2022-06-25 15:02:41.876753
5ea3fa82e186dea8f1b76dc20fa05d58,control,2022-07-02 10:28:23.512488
815191a098b5cbd26f6ed0c7c91c49da,control,2022-07-17 02:33:39.320543
588e0978bc1af06c1d101cb36f2ed4bb,test,2022-08-06 09:44:10.094022
a6d88d2a34133f0a56c6abfcb3a1b5ee,control,2022-07-18 21:47:41.475579
991e99e8a84204b9b3ca2ed2a8489410,control,2022-07-14 12:05:13.641191
5865188dd5fee6bca190ce2fb29d9cd5,test,2022-07-30 15:17:31.716452
004ed87f092806511c461c9125267a68,control,2022-07-17 07:39:42.634208
4d3b79b9f9201d029632461ec4c2fbab,test,2022-07-06 05:28:16.726910
aff4bdf630c92acc772f369fdc789543,control,2022-06-20 09:11:53.515297
7abd0118019268773981a881c5e81df9,test,2022-08-10 21:23:15.440246
0688d8086583d4d60ec01108b7373dae,control,2022-08-28 04:44:30.044231
39414bc03d87718001a5c05811deebf1,control,2022-08-18 17:27:06.652563
7e25348a7cf0b48eff1dbedbb50cde27,test,2022-08-14 16:21:16.372030
